id,full_text,source
1066131592358199297,RT @Saysaygurl77: I bought a @KylieJenner calendar and my first few @kyliecosmetics lipkits. I'm beyond excited,Twitter for iPhone
1066131496799367168,RT @StephanieSosaa: So happy it came in😍 @KylieJenner @kyliecosmetics https://t.co/DxYfwyntWN,Twitter for iPhone
1066131467997110273,RT @guxxidolan: I just bought the shade 'SHOOK' from @kyliecosmetics and let me tell you... HIGHLY recommend. It is absolutely gorgeous and…,Twitter for iPhone
1066027686491897857,RT @weIovekylie: don’t think i could start the new year without it love you queeen @KylieJenner https://t.co/6DVWKQO17s,Twitter Web Client
1066021997996466176,my official 2019 calendar just dropped on https://t.co/8cz62Ks98V https://t.co/0YpQsYHA74,Twitter Web Client
1066019323758559232,RT @KelseyMarie56: @KylieJenner @KylieJenner Of course I have to start 2019 off right 👑 https://t.co/wSmETeM3TF,Twitter Web Client
1066014084015906816,We're live with KKW X KYLIE round 2! https://t.co/bDaiohhXCV,Twitter Web Client
1065996237873152001,my 2019 calendar drops today at 9am pst on https://t.co/uXabNn5vNL #blackfriday https://t.co/6AC04aPsAT,Twitter Web Client
1065990098976595968,"KKW x KYLIE round 2 launches at 9am pst on https://t.co/bDaiohhXCV The brand new set includes 2 new mattes, a velvet and a gloss topper! #BlackFriday https://t.co/2usHbrBgAm",Twitter for iPhone
1065790394460327936,"RT @maartinaxo: My third @kyliecosmetics order this week 😆💸🙌🏼 @KylieJenner 
We love a good Black Friday deal 😍 https://t.co/EsyvuZskDp",Twitter Web Client
1065787209981210624,we're LIVE with my #BLACKFRIDAY sale at https://t.co/bDaiohhXCV!!,Twitter Web Client
1065771408255373312,"Black Friday sale starts in one hour on https://t.co/bDaiohhXCV! 40% off lips, 30% off face and all palettes! my biggest sale of the year 🖤",Twitter for iPhone
1065676646940737536,"my @kyliecosmetics #BLACKFRIDAY sale starts at 6pm pst TODAY! my biggest sale of the year... 40% off all lip products, 30% off all palettes, 30% off all face products! https://t.co/bDaiohhXCV 💋🛍 https://t.co/qG7A3eKhfi",Twitter Web Client
1065674063656308736,thankful. https://t.co/NTIyC2IHyi,Twitter Web Client
1065502513493757952,thankful for you guys ✨,Twitter for iPhone
1065502476084768768,but on that note i feel very thankful i was able to provide thanksgiving meals this year to people in need of one. it’s important we spread the love ♥️,Twitter for iPhone
1065501342012104705,can’t wait to eat my body weight in thanksgiving food tomorrow.,Twitter for iPhone
1065499819551076353,I love seeing these ulta tweets! ♥️ https://t.co/YjoFHIfXYS,Twitter for iPhone
1065499592702095362,I still can’t believe I’m in ULTAAAA😍♥️,Twitter for iPhone
1065498848578088962,RT @nicole_sam3: Finally! I got my hands on these beautiful lip kits by @KylieJenner @kyliecosmetics 😍😍🥰🥰 SUPER HAPPY! https://t.co/OoXGniX…,Twitter for iPhone
1065498461598965761,RT @wanna_b_luxe82: @kyliecosmetics @KylieJenner #kyliecosmetics IT’S HERE!!!😄 I can’t believe how quick my Holiday 2018 Collection Bundle…,Twitter for iPhone
1065498332057858048,RT @ramirez_alice12: It's finally here!! Thank you babe 😍😘😘.  @kyliecosmetics @KylieJenner https://t.co/DILPHtdaba,Twitter for iPhone
1065424480149790720,"RT @kyliecosmetics: Who's excited for the biggest #BLACKFRIDAY event yet!? Starting Thursday 6pm PST it's 40% off ALL lip products, 30% off…",Twitter for iPhone
1065384904202960898,2 0 1 9 C A L E N D A R 👑 Launching Black Friday 9am pst on https://t.co/uXabNn5vNL! 12 exclusive new photos &amp; a poster! @thekylieshop https://t.co/Fl2pkdgXTE,Twitter for iPhone
1065384634299506689,shop #KKFALL18 denim today @macys #kendallandkylie https://t.co/pwVABeXV2s https://t.co/sTESIiG8An,Twitter for iPhone
1064718020101070848,Last chance to get FREE worldwide shipping on all orders from https://t.co/bDaiohhXCV ❄️ ends tomorrow at 8am pst,Twitter for iPhone
1064567846334717952,https://t.co/8rHgnyjq1A ♥️,Twitter for iPhone
1064564790012465152,MY HOLIDAY COLLECTION JUST WENT LIVE WITH FREE WORLDWIDE SHIPPING FOR 24 HOURS!!!!!!!!!!!!!!!,Twitter for iPhone
1064563351336837121,RT @bakerrrr0304: @sophlloyde keeps reminding me every 5 seconds that I should be on the @KylieJenner site ready to buy her Xmas prezzys wh…,Twitter for iPhone
1064563327509061632,RT @maartinaxo: @KylieJenner Cannot freaking waittt!! Ahhh 😍😍🙌🏼❄️ @kyliecosmetics https://t.co/5pQ9KU8jBZ,Twitter for iPhone
1064562106979110912,MY HOLIDAY COLLECTION LAUNCHES IN 7 MINUTES 😫😫💘💘💘💘 https://t.co/bDaiohhXCV,Twitter for iPhone
1064558555557031936,20 minutes until my 3rd annual Holiday Collection launches! 9am pst https://t.co/bDaiohhXCV,Twitter Web Client
1064549777000419328,ONE HOUR until my holiday collection launches!! https://t.co/bDaiohhXCV + FREE worldwide shipping starting at 9AM pst,Twitter Web Client
1064530669634605058,My 3rd annual Holiday Collection launches at 9am pst today!! Only on https://t.co/bDaiohhXCV ❄️ + FREE worldwide shipping on all orders! 💋 https://t.co/Vvb7tyHy7Q,Twitter for iPhone
1064212850900652032,RT @kyliecosmetics: 🚨HOUSTON🚨 @kyliejenner will be stopping by the Richmond Ave @ultabeauty store later today to say hi to our #KylieCosmet…,Twitter for iPhone
1063963110975987712,❤️❤️ https://t.co/K7xrCJrH1L,Twitter for iPhone
1063963055795695616,RT @stephaniedvine: when @KylieJenner @kyliecosmetics comes to ulta you dont leave empty handed https://t.co/MKpgf9wpZe,Twitter for iPhone
1063902355505250305,RT @shelbymagic12: I swear I tried on everything of hers in the store and I loved it all but ended up getting koko k!! @KylieJenner @kyliec…,Twitter for iPhone
1063901955674787840,RT @beinawiIdone: @KylieJenner things i heard at ulta: “the only reason i came to this store is because all my friends said kylie’s brand i…,Twitter for iPhone
1063804482558091264,RT @kyliecosmetics: Tweet your pics from your @ultabeauty stores today with #KylieXUltaBeauty to be featured on our page!! 💋,Twitter for iPhone
1063786109753327617,RT @kyliecosmetics: Ahhh!! Same!!! It’s almost time! Stores open at 10am @ultabeauty https://t.co/KdFNCCU96I,Twitter for iPhone
1063786054212304896,RT @AdisonHazlet: Kylie Cosmetics coming to Ulta might be the best thing since sliced bread,Twitter for iPhone
1063493469056843776,"I can’t wait for @kyliecosmetics to launch in ALL @ultabeauty stores TOMORROW!!! Most stores open at 10am across the country, with some opening at 9, so check your local store times! 💋 I’ll be popping up at one of the locations 👀 https://t.co/htKJMUmFiO",Twitter for iPhone
1062936272803573760,I have a special holiday treat for you guys... when my holiday collection launches on November 19 I'm offering FREE WORLDWIDE SHIPPING on all orders for 24 hours starting at 9am pst!! xo happy shopping!! @kyliecosmetics,Twitter Web Client
1062830391201947648,my November bundle is here!! $130 value for only $100 🖤https://t.co/FDoyTz5yaW,Twitter Web Client
1062765205560602624,😫😫😍♥️❄️ https://t.co/Ld37rTLEJp,Twitter for iPhone
1062562103771295744,RT @AshlynSaba: I think this is my favorite collection EVER by @kyliecosmetics 🤤🤤🤤❄️❄️❄️❄️❄️✨✨✨ @KylieJenner https://t.co/WgwyBfOThS,Twitter for iPhone
1062154314943086593,Snatched High Gloss! Non sticky and with shea butter for a moisturizing shine! https://t.co/wXyPGAZkL5 https://t.co/e6L8VODZrZ,Twitter Web Client
1060732227984723968,"Yess Girl, Klear and Always Shining High Gloss are sold out! Two of my fav shades Snatched and Diva High are available 💋 ✨ https://t.co/asvki7FRME https://t.co/sOB26kSSGN",Twitter for iPhone
1060668334407147520,just dropped my HIGH GLOSS on https://t.co/bDaioh0mLn..✨ wearing OH YOU FANCY today 💋 @kyliecosmetics https://t.co/9Dr2DwPNPy,Twitter for iPhone
1060594874972540933,"my heart is with you, Thousand Oaks 💔 https://t.co/QoGg3kLGrT",Twitter for iPhone
1060591005731307520,RT @AGebhard97: Wearing KYLIE lip kit for the first time today and I gotta say I am loving the new formula that was used! #inlove @kyliecos…,Twitter for iPhone
1060570464962183168,RT @kyliecosmetics: $16 each or $100 for the bundle 😘 https://t.co/ZqI8FnK3Am,Twitter for iPhone
1060548689234661376,RT @kyliecosmetics: Every. Store. 💥💥 November 17 ❤️ https://t.co/QXLuqHyiJP,Twitter for iPhone
1060548670934913025,RT @kyliecosmetics: High Glosses launch today at 3pm pst!! Shop them for $16 each of $100 for the bundle! Don’t forget you can use AfterPay…,Twitter for iPhone
1060386186445737984,Tomorrow! My 7 new High Glosses launch Thursday at 3pm on https://t.co/bDaiohhXCV ✨ @kyliecosmetics https://t.co/MB9TQm5zRY,Twitter for iPhone
1060212264333017088,"August and Cosmic! 2 of my fav matte traditional lipsticks, back in stock now 💕  https://t.co/zkwNNSjQKu https://t.co/Q2kEzMINhn",Twitter Web Client
1059969139358482432,yes we do ... ♥️ https://t.co/bJOu42PApv,Twitter for iPhone
1059968921103753216,Regarding Ulta .. I’m starting off with my best LIP KITS and from there will expand to SO MANY more amazing things FAST! Can’t wait ... ♥️💋,Twitter for iPhone
1059959269171310593,Lineup 🎀 #HIGHGLOSS #THURSDAY @kyliecosmetics https://t.co/HzFN51DAq7,Twitter Web Client
1059939331844956160,😍 @kyliecosmetics is dropping in EVERY Ulta Beauty store on 11/17 @ultabeauty https://t.co/cKV48vFB5D,Twitter Web Client
1059585269026844673,"Just dropped!! @krisjenner's official lip kit! Limited-edition ""Todd Kraines"" available now at https://t.co/bDaiohhXCV https://t.co/KeoFnQMXHw",Twitter Web Client
1059539584957145088,it wasn’t working 😢 https://t.co/bh2ZozwQm8,Twitter for iPhone
1058438414448525312,😍😍😍😍😍💛💛 https://t.co/l7ZEvNQT6y,Twitter for iPhone
1058019711823147008,"3 of my favs, Cosmic, August and Flirtini matte traditional lipsticks are back on the site and in all new black packaging! 💋 https://t.co/6Qgyudbedy https://t.co/jaYoTqnLD9",Twitter Web Client
1057724399241940992,Barbie World 💘 https://t.co/p6suJDFjP2,Twitter for iPhone
1057675156254949376,@Mssweetcreature That’s the white stand in the back.............,Twitter for iPhone
1057672917314494464,Happy Halloween 🎀💕 #BARBIE https://t.co/AqbFLpBUM6,Twitter for iPhone
1057669231024627712,Real!💕 https://t.co/eRAc43VfuA,Twitter for iPhone
1057626659203964930,"RT @kyliecosmetics: Guys, LAST few hours to shop the Halloween 40% off flash sale!! Ends at 12pm pst https://t.co/rkT2b8JJL5 🎃 #HappyHallow…",Twitter for iPhone
1057350016317120512,my halloween 40% off flash sale starts now!! https://t.co/bDaiohhXCV https://t.co/jcBT1kPMgl,Twitter Web Client
1056602192520523776,😍😍✨ https://t.co/FRJYshlXjT,Twitter for iPhone
1056599529590386689,Tonight on Keeping Up with the Kardashians 💕 #KUWTK https://t.co/OUD7Pr2jWQ,Twitter for iPhone
1055942880328527872,my 3 NEW lip kits and brand new Peach and Burgundy Extended palettes just dropped at https://t.co/bDaiohhXCV! I'm wearing KYLIE and Burgundy Palette 😍 https://t.co/wDerc1M4bj,Twitter Web Client
1055932116691636224,"RT @kyliecosmetics: One hour to go until brand new lip kits KYLIE (seen on boss babe @kyliejenner) 2014, and Queen launch, plus Peach and B…",Twitter Web Client
1055913516341678080,and I'm launching my my brand new peach and burgundy extended palettes! 3pm pst https://t.co/bDaiohhXCV @kyliecosmetics https://t.co/OtQ15LX7na,Twitter Web Client
1055913007551672320,3 new lip kits launching at 3pm TODAY! https://t.co/bDaiohhXCV https://t.co/Pdnuui2dBP,Twitter Web Client
1055171894226247681,RT @kyliecosmetics: finally revealed! ✨ which one is your fav? peach &amp; burgundy extended dropping on the site this Friday! https://t.co/3Ir…,Twitter Web Client
1055145685626970112,Halloween glam 🎃 https://t.co/lpzgYLueL3,Twitter Web Client
1054132518100713473,RT @kyliecosmetics: Mix and match mattes and metallics with our eyeshadow singles and empty magnetic palette #kyshadows https://t.co/rkT2b8…,Twitter for iPhone
1054132491554975744,RT @kyliecosmetics: No Sleep 💋 #LipKit https://t.co/mDVaEgm9hg https://t.co/xfXrDrzK5V,Twitter for iPhone
1054101742365769728,RT @EmraDzehverovic: Got the handsome devil gloss and spooky highlighter... I am livinggggg😩😩💞💞💞💞 @KylieJenner,Twitter for iPhone
1054101676414496769,@bendederum No they’re not,Twitter for iPhone
1053744414273589248,RT @winternicole15: My husband said this was my spooky basket. I’ll take it 😇😘💕 @kyliecosmetics @KylieJenner https://t.co/SnWigIdiXb,Twitter for iPhone
1053318789138341888,my October bundle is in! 🎃 $170 worth of lip kits for just $85 at https://t.co/bDaiohhXCV now! @kyliecosmetics https://t.co/fTVNUCYBDh,Twitter Web Client
1053040354046275584,NO SLEEP https://t.co/M4j3pcHSbz https://t.co/w0X58WG6Or,Twitter Web Client
1052680950897815555,Our @kendallandkylie Fall 2018 collection is now available on @amazon @amazonlifestyle – head over to the official brand store https://t.co/nnOGqcRiVg https://t.co/62jLGZChDR,Twitter for iPhone
1050968508576686080,thanks for all the support on the #HALLOWEEN18 3D collection♥️🧟‍♀️ love you guys! Available now https://t.co/bDaiohhXCV,Twitter for iPhone
1050964715906580480,Handsome Devil spooky glitter gloss https://t.co/RoEQR3Hu8P 👻✨ https://t.co/zSkQ6kTclL,Twitter for iPhone
1050885523730882560,RT @narkiewicz: @KylieJenner This is my first @kyliecosmetics palette! Couldn’t resist the Halloween theme. 🖤,Twitter for iPhone
1050885455569248256,RT @heyyitsslivv: never been so excited to receive makeup😍 @KylieJenner @kyliecosmetics https://t.co/1tdFKqrxMY,Twitter for iPhone
1050885431372394496,RT @skyllarr_frank: Okay but i just spent 195 dollars on @kyliecosmetics and i dont regret it because the bundle is EVERYTHING @KylieJenner…,Twitter for iPhone
1050885278301188096,RT @danixoxo27: Bite Me Lipkit finally bought!! 😍💋🧛🏼‍♀️👠 @KylieJenner going to be one amazing vampire or devil for Halloween this year! &amp; t…,Twitter Web Client
1050876378998956032,BITE ME 💋 @kyliecosmetics https://t.co/RoEQR3Hu8P #Halloween18 https://t.co/UlLSIzEiqg,Twitter Web Client
1050874717375098882,HALLOWEEN COLLECTION just went live!! https://t.co/8rHgnyjq1A 🖤🖤 every order comes with 3D glasses🧟‍♀️ https://t.co/gRXBdO3d0q,Twitter Web Client
1050870720996102144,my Halloween collection JUST DROPPED at https://t.co/bDaiohhXCV https://t.co/aAh6tPV5BQ,Twitter Web Client
1050859823368101888,"RT @kyliecosmetics: Guys, you can now shop using AFTER PAY and pay in installments! Buy now, pay later at https://t.co/rkT2b8JJL5 https://t…",Twitter for iPhone
1050859037233823744,My Halloween collection launches in 40 minutes!! 3pm pst https://t.co/bDaiohhXCV,Twitter for iPhone
1050788973923057664,my #HALLOWEEN18 collection launches today at 3pm pst 🎃🖤 https://t.co/bDaiohhXCV @kyliecosmetics https://t.co/6I0FfCzB2v,Twitter for iPhone
1050508858420936704,pretty excited for my #HALLOWEEN18 collection launching this Friday 🦇🎃🖤 @kyliecosmetics https://t.co/YN5pM1mVcp,Twitter Web Client
